112年04月21日 個股日本益比、殖利率及股價淨值比,112年04月21日 個股日本益比、殖利率及股價淨值比,112年04月21日 個股日本益比、殖利率及股價淨值比,112年04月21日 個股日本益比、殖利率及股價淨值比,112年04月21日 個股日本益比、殖利率及股價淨值比,112年04月21日 個股日本益比、殖利率及股價淨值比,112年04月21日 個股日本益比、殖利率及股價淨值比,112年04月21日 個股日本益比、殖利率及股價淨值比
1315,達新,70.1,8.56,111,9.46,0.63,111/4
1316,上曜,13.35,5.24,111,19.07,1.03,111/4
1319,東陽,46.05,5.43,111,12.65,1.15,111/4
1321,大洋,34.2,2.05,110,-,1.28,111/4
1323,永裕,33.05,3.33,111,15.97,1.22,111/4
1324,地球,11.4,1.75,111,190.00,0.9,111/4
1325,恆大,23.55,2.12,111,123.95,0.72,111/4
1326,台化,69.3,1.37,111,55.00,1.24,111/4
1337,再生-KY,7.06,0.0,110,-,0.39,111/4
1338,廣華-KY,44.4,4.5,111,27.24,0.58,111/4
1339,昭輝,43.4,6.91,111,7.88,0.87,111/4
1340,勝悅-KY,11.05,0.0,110,-,0.36,111/4
1341,富林-KY,69.7,8.81,111,11.81,2.93,111/4
1342,八貫,144.0,3.73,111,19.86,4.95,111/4
1402,遠東新,31.4,4.3,111,20.66,0.8,111/4
1409,新纖,17.8,5.62,111,10.17,0.81,111/4
1410,南染,38.2,2.09,111,42.44,2.18,111/4
1413,宏洲,9.54,0.0,110,12.72,1.03,111/4
1414,東和,17.7,1.81,111,37.66,1.25,111/4
1416,廣豐,11.4,4.39,111,22.35,0.59,111/4
1417,嘉裕,14.1,2.62,111,25.18,0.99,111/4
1418,東華,15.9,0.0,110,39.75,0.7,111/4
1419,新紡,40.3,2.48,110,5.82,1.03,111/4
1423,利華,21.1,0.95,111,39.81,0.96,111/4
1432,大魯閣,15.4,0.0,110,-,1.9,111/4
1434,福懋,28.0,5.36,111,13.86,0.84,111/4
1436,華友聯,57.3,9.01,111,8.82,1.69,111/4
1437,勤益控,28.3,2.83,111,14.15,0.81,111/4
1438,三地開發,31.2,3.21,111,7.61,1.41,111/4
1439,雋揚,21.9,1.37,111,21.90,0.89,111/4
1440,南紡,16.75,2.09,111,23.93,1.0,111/4
1441,大東,8.03,0.0,110,-,1.47,111/4
1442,名軒,32.05,4.99,111,18.21,1.94,111/4
1443,立益物流,29.0,0.0,110,17.37,2.32,111/4
1444,力麗,10.8,2.78,110,20.77,0.95,111/4
1445,大宇,19.0,0.53,111,237.50,1.52,111/4
1446,宏和,31.6,0.63,111,-,3.02,111/4
1447,力鵬,8.0,0.0,110,-,0.72,111/4
1449,佳和,15.1,1.99,111,14.25,0.79,111/4
1451,年興,22.8,8.77,111,11.07,0.62,111/4
1452,宏益,17.55,4.56,111,18.09,0.86,111/4
1453,大將,15.2,1.97,111,-,1.15,111/4
1454,台富,13.25,1.89,111,50.96,1.01,111/4
1455,集盛,10.45,0.96,111,-,0.84,111/4
1456,怡華,15.45,9.71,110,-,0.95,111/4
1457,宜進,18.55,5.39,111,4.09,0.8,111/4
1459,聯發,9.07,2.21,110,-,1.02,111/4
1460,宏遠,7.64,0.0,110,254.67,0.73,111/4
1463,強盛新,14.3,2.8,111,34.05,1.06,111/4
1464,得力,14.8,1.69,110,15.58,1.1,111/4
1465,偉全,14.1,6.03,111,15.16,0.87,111/4
1466,聚隆,11.55,8.66,110,-,0.8,111/4
1467,南緯,11.5,0.0,110,-,0.88,111/4
1468,昶和,14.85,0.0,110,64.57,2.0,111/4
1470,大統新創,19.2,2.34,111,50.53,1.69,111/4
1471,首利,9.21,0.0,110,-,0.92,111/4
1472,三洋實業,27.0,0.0,110,180.00,0.87,111/4
1473,台南,22.6,4.42,111,10.97,0.93,111/4
1474,弘裕,12.4,3.23,111,20.67,0.76,111/4
1475,業旺,53.6,0.93,111,11.50,3.51,111/4
1476,儒鴻,485.5,3.5,111,19.62,5.3,111/4
1477,聚陽,218.0,6.65,111,15.00,3.43,111/4
1503,士電,92.4,2.16,111,23.94,1.72,111/4
1504,東元,43.8,3.42,111,26.71,1.15,111/4
1506,正道,20.7,0.0,110,60.88,2.48,111/4
1512,瑞利,13.6,0.0,110,-,3.54,111/4
1513,中興電,102.5,3.41,111,19.67,3.65,111/4
1514,亞力,48.1,2.7,111,22.37,2.97,111/4
1515,力山,28.65,10.47,110,-,1.49,111/4
1516,川飛,20.0,6.3,111,14.71,1.58,111/4
1517,利奇,19.35,4.65,111,7.59,1.06,111/4
1519,華城,95.4,2.62,111,29.72,6.01,111/4
1521,大億,37.85,1.85,111,32.35,1.61,111/4
1522,堤維西,29.05,6.2,111,10.64,1.12,111/4
1524,耿鼎,23.75,4.21,111,11.64,1.55,111/4
1525,江申,66.7,3.15,111,18.13,1.06,111/4
1526,日馳,40.4,6.44,110,6.27,1.69,111/4
1527,鑽全,41.85,5.73,111,7.81,1.24,111/4
1528,恩德,11.35,0.88,111,14.01,0.91,111/4
1529,樂事綠能,38.6,1.4,111,124.52,3.38,111/4
1530,亞崴,33.0,4.85,111,8.99,0.98,111/4
1531,高林股,14.45,5.54,111,14.17,0.7,111/4
1532,勤美,34.15,3.51,111,15.96,1.0,111/4
1533,車王電,52.2,0.57,110,130.50,1.98,111/4
1535,中宇,52.5,5.71,111,12.47,1.85,111/4
1536,和大,70.6,2.27,111,31.66,2.23,111/4
1537,廣隆,142.5,7.02,111,13.27,2.69,111/4
1538,正峰,10.2,0.0,110,-,5.64,111/4
1539,巨庭,28.8,8.68,111,4.80,1.12,111/4
1540,喬福,16.4,3.66,111,12.91,1.02,111/4
1541,錩泰,34.55,2.89,111,10.01,1.45,111/4
1558,伸興,113.0,4.87,111,15.21,1.36,111/4
1560,中砂,113.5,2.47,110,13.08,2.83,111/4
1568,倉佑,23.15,4.75,111,14.29,1.45,111/4
1582,信錦,59.4,5.05,111,19.80,1.33,111/4
1583,程泰,66.0,4.55,111,10.30,1.4,111/4
1587,吉茂,23.1,4.33,111,11.55,1.13,111/4
1589,永冠-KY,79.9,0.75,110,-,1.06,111/4
1590,亞德客-KY,1115.0,1.21,111,37.08,5.73,111/4
1597,直得,76.3,2.62,111,19.22,2.75,111/4
1598,岱宇,42.3,1.18,111,-,1.44,111/4
1603,華電,26.55,1.88,111,12.83,0.72,111/4
1604,聲寶,27.55,5.44,111,15.14,1.25,111/4
1605,華新,49.9,3.61,111,9.61,1.51,111/4
1608,華榮,16.0,2.5,111,-,0.97,111/4
1609,大亞,27.1,3.51,110,21.85,1.74,111/4
1611,中電,18.1,1.66,111,75.42,1.39,111/4
1612,宏泰,20.45,7.33,111,18.26,0.91,111/4
1614,三洋電,37.0,2.68,111,32.74,1.74,111/4
1615,大山,35.65,7.85,110,12.29,2.07,111/4
1616,億泰,9.3,0.0,110,93.00,1.07,111/4
1617,榮星,15.5,1.94,111,48.44,1.16,111/4
1618,合機,18.0,2.78,110,13.95,0.81,111/4
1626,艾美特-KY,18.2,5.49,111,5.60,0.82,111/4
1701,中化,25.9,3.09,111,16.09,1.04,111/4
1702,南僑,47.55,4.21,111,21.04,1.25,111/4
1707,葡萄王,179.5,3.84,111,18.24,2.78,111/4
1708,東鹼,41.3,7.26,111,8.53,1.44,111/4
1709,和益,25.25,7.13,111,11.12,1.46,111/4
1710,東聯,20.4,0.98,111,510.00,1.49,111/4
1711,永光,19.85,1.76,111,29.19,1.29,111/4
1712,興農,36.3,7.71,111,9.26,1.78,111/4
1713,國化,29.2,3.42,111,15.45,1.7,111/4
1714,和桐,9.06,1.1,111,24.49,0.75,111/4
1717,長興,32.2,3.73,111,14.50,1.53,111/4
1718,中纖,8.19,0.0,110,-,0.5,111/4
1720,生達,64.1,3.9,111,14.06,2.41,111/4
1721,三晃,14.2,0.7,111,43.03,1.09,111/4
1722,台肥,57.4,4.36,111,21.10,1.06,111/4
1723,中碳,113.0,4.42,111,15.40,3.28,111/4
1725,元禎,21.55,4.64,111,15.39,0.94,111/4
1726,永記,74.3,4.71,111,14.77,1.26,111/4
1727,中華化,27.5,2.91,111,24.77,1.9,111/4
1730,花仙子,57.5,5.22,111,14.34,2.01,111/4
1731,美吾華,20.1,5.47,111,16.48,1.34,111/4
1732,毛寶,27.3,1.28,110,227.50,2.4,111/4
1733,五鼎,26.65,5.25,111,14.64,1.47,111/4
1734,杏輝,31.2,3.21,111,23.28,1.79,111/4
1735,日勝化,15.3,3.27,111,43.71,1.02,111/4
1736,喬山,65.8,0.76,110,46.34,2.1,111/4
1737,臺鹽,33.2,4.52,111,15.59,1.02,111/4
1752,南光,75.6,3.04,111,21.72,3.17,111/4
1760,寶齡富錦,164.5,1.22,111,77.23,7.03,111/4
1762,中化生,87.4,1.49,111,14.54,2.12,111/4
1773,勝一,128.5,2.8,111,17.60,4.0,111/4
1776,展宇,16.9,3.55,111,65.00,1.18,111/4
1783,和康生,58.1,1.72,110,35.21,3.8,111/4
1786,科妍,72.0,2.78,111,33.64,3.15,111/4
1789,神隆,26.65,1.35,111,59.22,2.02,111/4
1795,美時,250.0,1.38,111,21.68,4.72,111/4
1802,台玻,20.5,8.88,110,-,1.23,111/4
1805,寶徠,10.05,0.0,110,-,2.0,111/4
1806,冠軍,9.28,10.78,110,-,0.67,111/4
1808,潤隆,73.8,0.81,111,210.86,5.53,111/4
1809,中釉,14.45,1.73,111,38.03,0.82,111/4
1810,和成,25.45,0.79,110,48.94,1.19,111/4
1817,凱撒衛,38.45,5.98,111,9.54,1.39,111/4
1903,士紙,43.8,0.0,110,54.07,2.21,111/4
1904,正隆,30.4,3.62,111,13.39,1.19,111/4
1905,華紙,21.0,1.43,111,51.22,1.45,111/4
1906,寶隆,16.65,3.0,111,5.88,0.52,111/4
1907,永豐餘,30.25,2.98,111,23.09,0.92,111/4
1909,榮成,17.4,1.44,111,-,0.96,111/4
2002,中鋼,30.15,3.32,111,25.77,1.44,111/4
2006,東和鋼鐵,57.6,6.08,111,10.53,1.46,111/4
2007,燁興,10.6,0.0,110,-,0.83,111/4
2008,高興昌,19.3,2.59,111,34.46,1.38,111/4
2009,第一銅,33.3,1.2,111,60.55,2.65,111/4
2010,春源,16.65,3.6,111,17.53,0.96,111/4
2012,春雨,26.0,5.77,111,13.47,1.69,111/4
2013,中鋼構,57.4,2.96,111,23.92,2.19,111/4
2014,中鴻,25.55,1.37,111,-,2.15,111/4
2015,豐興,68.1,5.87,111,12.90,1.82,111/4
2017,官田鋼,17.65,4.53,111,25.58,1.37,111/4
2020,美亞,23.25,4.3,111,19.38,1.62,111/4
2022,聚亨,8.38,0.0,110,-,1.16,111/4
2023,燁輝,15.4,6.49,110,37.56,0.96,111/4
2024,志聯,19.2,1.82,111,40.00,1.57,111/4
2025,千興,5.4,0.0,110,1.94,1.03,111/4
2027,大成鋼,44.2,9.95,111,6.57,1.25,111/4
2028,威致,26.25,4.95,111,11.36,1.96,111/4
2029,盛餘,25.9,3.98,111,16.50,0.86,111/4
2030,彰源,22.25,6.74,111,8.43,1.19,111/4
2031,新光鋼,53.6,1.87,111,43.58,1.84,111/4
2032,新鋼,18.75,1.07,111,64.66,1.44,111/4
2033,佳大,15.65,1.28,110,-,1.23,111/4
2034,允強,28.85,5.2,111,24.87,1.23,111/4
2038,海光,20.5,2.44,111,17.67,1.02,111/4
2049,上銀,238.0,2.31,111,18.80,2.42,111/4
2059,川湖,409.0,4.89,111,9.61,2.49,111/4
2062,橋椿,22.2,4.5,111,6.03,0.61,111/4
2069,運錩,19.9,5.03,111,17.16,0.79,111/4
2101,南港,38.4,0.0,110,-,3.11,111/4
2102,泰豐,20.5,0.0,110,-,2.37,111/4
2103,台橡,27.35,3.95,111,12.66,1.22,111/4
2104,國際中橡,19.7,0.51,111,28.14,0.57,111/4
2105,正新,36.9,3.79,111,24.12,1.43,111/4
2106,建大,31.2,3.21,111,84.32,1.46,111/4
2107,厚生,21.8,5.5,111,10.33,0.62,111/4
2108,南帝,39.15,5.11,111,16.18,1.34,111/4
2109,華豐,14.35,6.27,111,13.67,1.25,111/4
2114,鑫永銓,98.8,5.06,111,19.64,2.57,111/4
2115,六暉-KY,31.55,4.12,111,13.84,1.03,111/4
2201,裕隆,80.3,1.25,111,-,1.66,111/4
2204,中華,77.8,5.14,111,-,1.33,111/4
2206,三陽工業,53.5,3.36,111,13.61,2.38,111/4
2207,和泰車,642.0,0.34,111,-,8.4,111/4
2208,台船,25.9,0.0,110,-,2.46,111/4
2211,長榮鋼,58.3,8.58,111,9.37,1.13,111/4
2227,裕日車,193.5,4.68,110,24.07,3.02,111/4
2228,劍麟,81.8,4.89,111,13.70,1.49,111/4
2231,為升,173.5,1.61,111,36.91,5.68,111/4
2233,宇隆,113.5,4.76,110,11.00,1.99,111/4
2236,百達-KY,41.35,10.88,110,25.21,1.67,111/4
2239,英利-KY,74.0,0.64,111,63.25,0.8,111/4
2241,艾姆勒,34.25,0.0,110,-,2.18,111/4
2243,宏旭-KY,20.6,0.0,110,-,1.93,111/4
2247,汎德永業,283.0,5.3,111,15.48,1.87,111/4
2250,IKKA-KY,73.4,4.39,110,21.98,1.3,111/4
2301,光寶科,73.2,6.15,111,11.90,2.07,111/4
2302,麗正,20.95,3.82,111,19.76,1.88,111/4
2303,聯電,50.1,7.19,111,7.19,1.87,111/4
2305,全友,23.6,0.0,110,393.33,2.19,111/4
2308,台達電,303.0,3.25,111,24.09,4.21,111/4
2312,金寶,13.1,2.29,111,18.99,1.08,111/4
2313,華通,43.0,6.28,111,6.41,1.32,111/4
2314,台揚,44.85,0.0,110,-,5.14,111/4
2316,楠梓電,29.2,1.71,111,10.39,0.66,111/4
2317,鴻海,104.0,5.1,111,10.19,0.99,111/4
2321,東訊,23.85,0.0,110,76.94,3.41,111/4
2323,中環,8.04,1.24,110,-,0.53,111/4
2324,仁寶,24.4,4.92,111,14.61,0.91,111/4
2327,國巨*,495.5,2.02,111,9.10,1.7,111/4
2328,廣宇,37.45,2.67,110,14.69,1.5,111/4
2329,華泰,20.3,4.93,110,10.30,1.53,111/4
2330,台積電,511.0,2.15,111,13.04,4.5,111/4
2331,精英,23.2,3.45,111,14.78,1.12,111/4
2332,友訊,17.75,1.24,111,98.61,1.2,111/4
2337,旺宏,33.7,5.34,111,6.96,1.19,111/4
2338,光罩,82.3,3.04,111,23.99,3.71,111/4
2340,台亞,36.15,8.3,110,44.09,1.86,111/4
2342,茂矽,43.8,4.57,111,12.44,2.57,111/4
2344,華邦電,25.05,3.99,111,7.71,1.06,111/4
2345,智邦,295.5,2.54,111,20.20,8.07,111/4
2347,聯強,60.2,5.81,111,6.38,1.38,111/4
2348,海悅,67.6,7.4,111,10.56,1.7,111/4
2349,錸德,8.95,0.0,110,-,1.06,111/4
2351,順德,122.5,2.61,111,23.74,3.37,111/4
2352,佳世達,32.5,6.15,111,7.74,1.57,111/4
2353,宏碁,29.9,5.02,111,17.90,1.36,111/4
2354,鴻準,53.8,2.97,111,17.81,0.74,111/4
2355,敬鵬,31.55,2.69,111,25.24,0.79,111/4
2356,英業達,32.4,4.63,111,18.95,1.95,111/4
2357,華碩,276.0,5.43,111,13.95,0.97,111/4
2358,廷鑫,9.31,2.9,110,931.00,0.66,111/4
2359,所羅門,33.45,4.48,111,12.53,1.17,111/4
2360,致茂,178.0,4.49,111,14.77,3.53,111/4
2362,藍天,30.4,4.93,111,21.56,0.43,111/4
2363,矽統,17.65,5.67,111,27.15,0.86,111/4
2364,倫飛,100.5,2.49,111,31.31,7.21,111/4
2365,昆盈,10.5,1.9,111,42.00,0.79,111/4
2367,燿華,18.0,0.0,110,29.03,1.12,111/4
2368,金像電,98.2,3.56,111,10.46,3.34,111/4
2369,菱生,14.85,2.02,111,27.00,0.97,111/4
2371,大同,32.35,0.0,110,8.01,1.47,111/4
2373,震旦行,80.1,5.87,111,13.69,2.38,111/4
2374,佳能,20.5,4.88,110,43.62,0.95,111/4
2375,凱美,70.3,2.13,111,12.49,0.87,111/4
2376,技嘉,132.0,9.09,110,12.83,2.34,111/4
2377,微星,144.0,4.58,111,12.21,2.51,111/4
2379,瑞昱,367.0,7.36,110,11.62,4.03,111/4
2380,虹光,10.15,0.0,110,-,1.85,111/4
2382,廣達,84.3,7.12,111,11.23,1.92,111/4
2383,台光電,169.0,5.03,111,11.09,2.55,111/4
2385,群光,94.6,7.93,111,9.24,1.9,111/4
2387,精元,43.7,8.01,111,5.84,0.94,111/4
2388,威盛,76.7,1.3,110,-,2.94,111/4
2390,云辰,12.6,7.94,110,-,0.91,111/4
2392,正崴,41.45,5.31,111,13.20,0.82,111/4
2393,億光,39.4,6.35,111,14.17,0.95,111/4
2395,研華,358.0,3.07,111,25.89,6.36,111/4
2397,友通,67.8,5.9,111,14.71,2.39,111/4
2399,映泰,15.0,8.0,110,214.29,1.19,111/4
2401,凌陽,24.3,2.47,111,65.68,1.54,111/4
2402,毅嘉,27.15,3.68,111,22.63,1.33,111/4
2404,漢唐,212.0,7.08,111,9.94,3.82,111/4
2405,輔信,12.6,0.0,110,78.75,1.18,111/4
2406,國碩,19.5,0.0,110,-,1.58,111/4
2408,南亞科,64.5,3.3,111,13.67,1.1,111/4
2409,友達,18.25,4.38,111,-,0.76,111/4
2412,中華電,126.0,3.73,111,26.81,2.56,111/4
2413,環科,38.6,1.3,111,18.65,2.4,111/4
2414,精技,34.35,7.28,111,11.15,1.81,111/4
2415,錩新,24.45,2.66,111,2445.00,1.34,111/4
2417,圓剛,23.2,0.86,111,105.45,1.08,111/4
2419,仲琦,26.85,5.59,111,17.90,1.63,111/4
2420,新巨,43.9,7.97,111,9.91,1.83,111/4
2421,建準,51.3,5.07,111,11.82,2.47,111/4
2423,固緯,34.45,5.81,111,12.39,1.9,111/4
2424,隴華,21.95,0.0,110,-,3.63,111/4
2425,承啟,31.9,1.88,110,9.61,1.52,111/4
2426,鼎元,18.25,5.48,110,-,1.39,111/4
2427,三商電,14.3,2.45,111,13.75,1.08,111/4
2428,興勤,150.0,3.6,111,13.99,2.18,111/4
2429,銘旺科,18.5,0.0,110,-,3.23,111/4
2430,燦坤,41.2,9.71,111,8.11,1.02,111/4
2431,聯昌,11.55,0.87,111,128.33,0.89,111/4
2433,互盛電,53.3,6.75,111,13.74,1.95,111/4
2434,統懋,29.95,0.0,110,-,2.21,111/4
2436,偉詮電,49.4,2.43,111,59.52,2.77,111/4
2438,翔耀,27.0,0.0,110,-,2.87,111/4
2439,美律,86.8,5.18,111,12.99,1.54,111/4
2440,太空梭,11.35,0.0,110,-,1.13,111/4
2441,超豐,53.5,6.92,111,9.64,1.46,111/4
2442,新美齊,16.0,1.06,111,28.57,1.05,111/4
2443,昶虹,3.96,0.0,110,8.25,1.27,111/4
2444,兆勁,16.25,0.0,110,13.77,1.66,111/4
2449,京元電子,46.0,7.61,111,8.23,1.56,111/4
2450,神腦,34.3,6.41,111,13.45,1.4,111/4
2451,創見,70.8,7.91,111,12.38,1.55,111/4
2453,凌群,69.1,3.18,111,27.53,3.37,111/4
2454,聯發科,665.0,11.43,111,8.96,2.4,111/4
2455,全新,97.1,2.37,111,32.92,5.82,111/4
2457,飛宏,72.5,0.0,110,381.58,4.37,111/4
2458,義隆,95.4,6.36,111,12.62,3.05,111/4
2459,敦吉,56.4,6.74,111,10.39,1.15,111/4
2460,建通,23.0,1.3,110,-,1.65,111/4
2461,光群雷,22.0,8.18,111,12.50,1.2,111/4
2462,良得電,31.0,1.94,111,20.81,1.64,111/4
2464,盟立,37.45,4.81,111,14.24,1.69,111/4
2465,麗臺,37.0,5.41,110,-,4.28,111/4
2466,冠西電,34.8,0.55,111,52.73,3.08,111/4
2467,志聖,47.4,7.59,111,10.33,2.33,111/4
2468,華經,24.55,2.44,111,26.98,1.43,111/4
2471,資通,54.0,5.24,111,17.82,2.92,111/4
2472,立隆電,64.5,5.43,111,8.58,1.55,111/4
2474,可成,181.0,5.64,110,11.86,0.78,111/4
2476,鉅祥,52.7,4.36,111,11.58,1.73,111/4
2477,美隆電,21.15,3.78,111,35.85,0.83,111/4
2478,大毅,48.1,8.32,110,11.16,1.07,111/4
2480,敦陽科,98.2,6.37,111,14.21,3.34,111/4
2481,強茂,66.8,4.49,111,14.52,1.87,111/4
2482,連宇,62.6,2.4,111,22.04,4.22,111/4
2483,百容,26.85,3.72,111,17.44,1.12,111/4
2484,希華,36.7,5.99,111,7.61,1.43,111/4
2485,兆赫,19.05,0.0,110,-,0.98,111/4
2486,一詮,28.65,1.4,111,60.96,1.55,111/4
2488,漢平,30.4,8.22,111,7.88,1.04,111/4
2489,瑞軒,10.3,12.14,110,-,0.61,111/4
2491,吉祥全,12.5,0.8,110,-,1.29,111/4
2492,華新科,97.1,4.64,110,28.56,1.06,111/4
2493,揚博,52.6,7.6,111,10.15,2.18,111/4
2495,普安,24.7,2.43,111,31.67,1.63,111/4
2496,卓越,50.9,6.48,111,12.24,1.19,111/4
2497,怡利電,72.8,0.96,111,25.82,4.36,111/4
2498,宏達電,58.1,0.0,110,-,1.89,111/4
2501,國建,16.95,3.54,110,16.30,0.8,111/4
2504,國產,27.4,7.3,111,7.81,1.39,111/4
2505,國揚,18.25,5.48,110,14.26,0.73,111/4
2506,太設,9.19,3.26,111,5.78,0.46,111/4
2509,全坤建,15.15,0.0,110,-,0.81,111/4
2511,太子,11.55,4.33,111,12.69,0.73,111/4
2514,龍邦,17.25,0.0,110,18.96,0.58,111/4
2515,中工,10.15,5.22,111,18.80,0.69,111/4
2516,新建,5.0,0.0,110,-,0.83,111/4
2520,冠德,29.1,6.01,111,6.75,0.85,111/4
2524,京城,31.65,0.0,110,11.55,0.68,111/4
2527,宏璟,22.55,4.43,111,19.27,0.64,111/4
2528,皇普,24.0,2.08,111,38.10,1.77,111/4
2530,華建,19.55,2.1,111,36.20,1.6,111/4
2534,宏盛,22.2,7.88,111,5.34,0.7,111/4
2535,達欣工,30.15,8.29,111,8.24,1.06,111/4
2536,宏普,23.95,0.0,110,-,0.68,111/4
2537,聯上發,6.93,12.99,110,26.65,0.5,111/4
2538,基泰,13.2,3.79,110,30.00,0.99,111/4
2539,櫻花建,37.15,4.85,111,18.12,2.74,111/4
2540,愛山林,76.6,12.4,110,45.87,3.32,111/4
2542,興富發,41.85,11.97,110,18.60,1.56,111/4
2543,皇昌,9.38,3.2,111,9.20,0.86,111/4
2545,皇翔,45.5,10.11,111,7.87,1.22,111/4
2546,根基,67.6,6.66,111,7.53,1.88,111/4
2547,日勝生,9.13,2.19,110,114.13,0.74,111/4
2548,華固,93.4,8.03,111,8.74,1.34,111/4
2597,潤弘,117.5,8.51,111,10.55,3.33,111/4
2601,益航,9.13,0.0,110,913.00,0.72,111/4
2603,長榮,166.0,42.17,111,1.05,0.64,111/4
2605,新興,23.25,2.15,111,68.38,0.86,111/4
2606,裕民,54.7,5.48,111,10.50,1.41,111/4
2607,榮運,27.35,4.57,111,8.29,0.99,111/4
2608,嘉里大榮,38.15,4.33,111,14.34,1.54,111/4
2609,陽明,64.9,30.82,111,1.26,0.66,111/4
2610,華航,19.1,2.41,111,39.79,1.64,111/4
2611,志信,13.1,15.27,110,-,1.0,111/4
2612,中航,39.1,5.58,111,10.08,0.66,111/4
2613,中櫃,23.1,4.55,111,22.00,0.98,111/4
2614,東森,19.25,5.19,110,-,2.59,111/4
2615,萬海,65.0,7.69,111,1.96,0.81,111/4
2616,山隆,32.25,4.96,111,15.14,0.91,111/4
2617,台航,31.15,6.42,110,6.45,0.83,111/4
2618,長榮航,26.0,3.08,111,19.70,1.58,111/4
2630,亞航,24.4,1.48,111,305.00,2.05,111/4
2633,台灣高鐵,30.85,2.17,111,46.04,2.58,111/4
2634,漢翔,54.7,1.97,111,31.62,3.25,111/4
2636,台驊控股,76.0,13.39,111,4.08,1.19,111/4
2637,慧洋-KY,62.8,10.35,111,4.44,1.0,111/4
2642,宅配通,45.5,3.3,111,24.59,1.98,111/4
2645,長榮航太,112.5,3.56,111,25.11,3.64,111/4
2701,萬企,12.6,1.98,111,26.81,0.72,111/4
2702,華園,23.35,3.0,111,8.65,1.09,111/4
2704,國賓,37.45,1.34,111,12.61,1.02,111/4
2705,六福,18.35,0.0,110,-,0.71,111/4
2706,第一店,14.85,2.36,111,24.75,0.77,111/4
2707,晶華,286.0,3.15,111,40.34,8.39,111/4
2712,遠雄來,34.8,0.26,111,151.30,3.0,111/4
2722,夏都,50.3,2.39,111,36.45,2.91,111/4
2723,美食-KY,152.0,1.64,111,56.72,2.51,111/4
2727,王品,306.5,1.59,111,59.17,7.2,111/4
2731,雄獅,170.5,0.0,110,-,10.96,111/4
2739,寒舍,65.1,0.0,110,-,9.19,111/4
2748,雲品,88.8,1.46,111,41.50,4.1,111/4
2753,八方雲集,181.5,4.13,111,18.20,3.67,111/4
2801,彰銀,17.55,3.42,110,16.88,1.1,111/4
2809,京城銀,34.65,6.06,110,17.41,0.91,111/4
2812,台中銀,13.95,5.16,111,13.04,1.01,111/4
2816,旺旺保,15.25,6.56,110,-,0.71,111/4
2820,華票,15.05,5.98,110,19.55,0.92,111/4
2832,台產,20.9,3.59,110,11.24,0.76,111/4
