112年03月24日 個股日本益比、殖利率及股價淨值比,112年03月24日 個股日本益比、殖利率及股價淨值比,112年03月24日 個股日本益比、殖利率及股價淨值比,112年03月24日 個股日本益比、殖利率及股價淨值比,112年03月24日 個股日本益比、殖利率及股價淨值比,112年03月24日 個股日本益比、殖利率及股價淨值比,112年03月24日 個股日本益比、殖利率及股價淨值比,112年03月24日 個股日本益比、殖利率及股價淨值比
1310,台苯,13.85,1.44,111,-,1.13,111/4
1312,國喬,19.6,10.2,110,28.82,0.54,111/3
1313,聯成,14.5,1.38,111,-,0.73,111/4
1314,中石化,9.97,4.01,110,166.17,0.48,111/4
1315,達新,71.7,6.28,110,9.72,0.66,111/3
1316,上曜,13.55,5.17,111,19.36,1.04,111/4
1319,東陽,46.7,5.35,111,12.83,1.16,111/4
1321,大洋,37.1,1.89,110,-,1.38,111/4
1323,永裕,33.2,3.31,111,16.04,1.23,111/4
1324,地球,11.15,1.79,111,185.83,0.88,111/4
1325,恆大,23.9,8.37,110,55.58,0.73,111/3
1326,台化,68.8,1.38,111,54.60,1.23,111/4
1337,再生-KY,6.98,0.0,110,-,0.38,111/4
1338,廣華-KY,47.05,5.31,110,14.17,0.6,111/3
1339,昭輝,46.4,6.47,111,7.14,0.92,111/3
1340,勝悅-KY,10.55,0.0,110,-,0.34,111/3
1341,富林-KY,69.3,8.86,111,11.75,2.92,111/4
1342,八貫,154.0,3.49,111,21.24,5.29,111/4
1402,遠東新,31.1,4.34,111,20.46,0.8,111/4
1409,新纖,17.95,5.57,111,10.26,0.82,111/4
1410,南染,38.95,2.05,111,41.00,2.26,111/3
1413,宏洲,9.62,0.0,110,12.83,1.04,111/4
1414,東和,17.85,1.79,111,37.98,1.27,111/4
1416,廣豐,11.05,4.52,110,21.67,0.57,111/3
1417,嘉裕,13.35,2.77,111,23.84,0.94,111/4
1418,東華,14.2,0.0,110,-,0.69,111/3
1419,新紡,41.35,2.42,110,5.98,1.05,111/4
1423,利華,20.9,0.96,111,39.43,0.95,111/4
1432,大魯閣,17.1,0.0,110,-,2.1,111/3
1434,福懋,27.85,5.39,111,13.79,0.84,111/4
1435,中福,32.25,0.0,110,38.39,3.45,111/3
1436,華友聯,56.9,9.07,111,8.75,1.68,111/4
1437,勤益控,27.9,2.87,111,13.95,0.8,111/4
1438,三地開發,31.55,3.17,111,7.70,1.43,111/4
1439,雋揚,23.55,0.85,110,13.46,0.94,111/3
1440,南紡,16.85,2.08,111,24.07,1.01,111/4
1441,大東,8.18,0.0,110,-,1.2,111/3
1442,名軒,33.15,4.83,111,18.84,2.01,111/4
1443,立益物流,29.1,0.0,110,10.17,2.4,111/3
1444,力麗,10.35,2.9,110,7.90,0.87,111/3
1445,大宇,16.4,0.61,111,-,1.35,111/3
1446,宏和,31.7,0.95,110,-,2.98,111/3
1447,力鵬,7.99,0.0,110,27.55,0.69,111/3
1449,佳和,15.25,0.0,110,9.78,0.77,111/3
1451,年興,22.9,8.73,111,11.12,0.62,111/4
1452,宏益,17.85,4.48,111,18.40,0.88,111/4
1453,大將,16.85,1.78,110,18.93,1.27,111/3
1454,台富,12.7,1.97,111,48.85,0.97,111/4
1455,集盛,10.75,0.93,111,-,0.87,111/4
1456,怡華,15.1,9.93,110,-,0.93,111/4
1457,宜進,18.65,5.36,111,4.11,0.81,111/4
1459,聯發,8.89,2.25,110,-,1.0,111/4
1460,宏遠,7.4,0.0,110,-,0.76,111/3
1463,強盛新,14.4,2.78,110,34.29,1.07,111/4
1464,得力,14.8,1.69,110,15.58,1.1,111/4
1465,偉全,14.3,5.94,111,15.38,0.88,111/4
1466,聚隆,11.8,8.47,110,33.71,0.79,111/3
1467,南緯,11.75,0.0,110,39.17,0.88,111/3
1468,昶和,15.2,0.0,110,16.00,1.86,111/3
1470,大統新創,19.5,4.1,110,33.62,1.72,111/3
1471,首利,8.07,0.0,110,-,1.25,111/3
1472,三洋實業,31.2,0.0,110,-,1.02,111/3
1473,台南,23.7,4.22,111,11.50,0.98,111/4
1474,弘裕,12.25,4.08,110,15.51,0.74,111/3
1475,業旺,58.6,0.85,111,12.58,3.83,111/4
1476,儒鴻,474.0,3.59,111,19.15,5.17,111/4
1477,聚陽,231.5,6.26,111,15.93,3.65,111/4
1503,士電,82.8,2.42,111,21.45,1.54,111/4
1504,東元,44.0,3.41,111,26.83,1.16,111/4
1506,正道,20.8,0.0,110,61.18,2.49,111/4
1512,瑞利,13.75,0.0,110,-,12.06,111/3
1513,中興電,95.9,3.65,111,18.41,3.42,111/4
1514,亞力,39.4,3.3,111,18.33,2.44,111/4
1515,力山,29.35,10.22,110,-,1.53,111/4
1516,川飛,20.75,6.07,111,15.26,1.64,111/4
1517,利奇,20.0,4.5,111,7.84,1.1,111/4
1519,華城,71.6,3.49,111,22.31,4.51,111/4
1521,大億,39.7,1.76,111,33.93,1.69,111/4
1522,堤維西,30.3,5.94,111,11.10,1.17,111/4
1524,耿鼎,26.35,3.8,111,12.92,1.72,111/4
1525,江申,64.2,3.27,111,14.59,1.02,111/3
1526,日馳,42.15,6.17,110,6.55,1.77,111/4
1527,鑽全,43.0,5.58,111,8.02,1.27,111/4
1528,恩德,10.6,0.94,111,13.09,0.85,111/4
1529,樂事綠能,29.3,1.84,111,73.25,2.58,111/3
1530,亞崴,32.4,4.94,111,8.66,0.97,111/3
1531,高林股,14.45,4.84,110,14.17,0.7,111/4
1532,勤美,35.65,3.37,111,16.66,1.04,111/4
1533,車王電,51.4,0.58,110,67.63,1.91,111/3
1535,中宇,48.5,6.19,111,11.52,1.71,111/4
1536,和大,73.0,2.19,111,32.74,2.31,111/4
1537,廣隆,142.0,4.93,110,12.74,2.7,111/3
1538,正峰,8.68,0.0,110,-,4.8,111/4
1539,巨庭,31.9,2.51,110,4.88,1.23,111/3
1540,喬福,17.85,1.68,110,14.63,1.11,111/3
1541,錩泰,34.45,2.9,111,9.99,1.45,111/4
1558,伸興,112.0,4.91,111,15.07,1.35,111/4
1560,中砂,117.5,2.38,110,13.54,2.93,111/4
1568,倉佑,24.35,4.52,111,15.03,1.54,111/3
1582,信錦,60.3,4.98,111,20.10,1.35,111/4
1583,程泰,67.7,4.43,111,10.56,1.43,111/4
1587,吉茂,23.2,4.31,110,11.60,1.14,111/4
1589,永冠-KY,81.4,0.74,110,-,1.06,111/3
1590,亞德客-KY,1150.0,1.17,111,38.24,5.91,111/4
1597,直得,78.5,2.55,111,19.77,2.83,111/4
1598,岱宇,46.1,5.44,110,-,1.52,111/3
1603,華電,30.15,1.66,110,14.78,0.83,111/3
1604,聲寶,27.15,5.52,111,14.92,1.23,111/4
1605,華新,53.1,3.39,111,10.23,1.6,111/4
1608,華榮,14.85,2.69,111,-,0.9,111/4
1609,大亞,26.15,3.63,110,21.09,1.68,111/4
1611,中電,15.9,1.89,111,16.74,1.22,111/3
1612,宏泰,19.15,14.62,110,2.47,0.87,111/3
1614,三洋電,36.65,2.7,111,32.43,1.72,111/4
1615,大山,33.0,8.48,110,12.22,2.08,111/3
1616,億泰,8.82,0.0,110,-,1.05,111/3
1617,榮星,15.0,2.0,111,46.88,1.12,111/4
1618,合機,15.15,3.3,110,13.06,0.7,111/3
1626,艾美特-KY,18.9,5.29,111,5.82,0.86,111/4
1701,中化,26.15,3.06,111,14.77,1.08,111/3
1702,南僑,47.0,4.26,111,20.80,1.23,111/4
1707,葡萄王,175.0,3.94,111,17.78,2.71,111/4
1708,東鹼,41.95,4.77,110,6.96,1.45,111/3
1709,和益,25.4,7.09,111,11.29,1.56,111/3
1710,東聯,19.15,1.04,111,478.75,1.4,111/4
1711,永光,18.7,1.87,111,27.50,1.21,111/4
1712,興農,36.85,7.6,111,9.40,1.8,111/4
1713,國化,28.2,3.55,111,14.92,1.65,111/4
1714,和桐,8.95,1.12,111,24.19,0.74,111/4
1717,長興,32.15,3.73,111,14.48,1.53,111/4
1718,中纖,8.3,0.0,110,-,0.51,111/4
1720,生達,54.5,4.59,111,11.95,2.05,111/4
1721,三晃,14.25,0.7,111,21.27,1.09,111/3
1722,台肥,56.4,4.43,111,20.74,1.04,111/4
1723,中碳,113.5,4.41,111,15.46,3.3,111/4
1725,元禎,21.35,5.76,110,12.34,0.96,111/3
1726,永記,72.9,4.8,111,14.49,1.23,111/4
1727,中華化,26.45,3.02,111,23.83,1.83,111/4
1730,花仙子,56.3,5.33,111,14.04,1.97,111/4
1731,美吾華,19.7,5.58,111,16.15,1.31,111/4
1732,毛寶,28.35,1.23,110,91.45,2.48,111/3
1733,五鼎,26.15,5.35,111,14.37,1.44,111/4
1734,杏輝,30.7,3.26,111,26.02,1.76,111/3
1735,日勝化,15.15,3.3,111,43.29,1.01,111/4
1736,喬山,66.9,0.75,110,47.11,2.14,111/4
1737,臺鹽,33.35,4.5,111,15.66,1.02,111/4
1752,南光,57.4,4.01,111,16.49,2.4,111/4
1760,寶齡富錦,166.0,0.9,110,52.04,6.76,111/3
1762,中化生,73.4,1.77,111,11.67,1.84,111/3
1773,勝一,121.5,2.96,111,16.64,3.78,111/4
1776,展宇,16.8,3.57,111,168.00,1.16,111/3
1783,和康生,55.8,1.79,110,33.82,3.65,111/4
1786,科妍,64.7,3.09,111,30.23,2.83,111/4
1789,神隆,26.2,1.37,111,58.22,1.98,111/4
1795,美時,252.5,1.37,111,21.90,4.77,111/4
1802,台玻,20.5,8.88,110,-,1.23,111/4
1805,寶徠,10.2,0.0,110,-,1.86,111/3
1806,冠軍,9.05,11.05,110,150.83,0.62,111/3
1808,潤隆,69.8,0.86,111,199.43,5.23,111/4
1809,中釉,13.85,1.81,110,22.70,0.77,111/3
1810,和成,17.9,1.12,110,34.42,0.84,111/4
1817,凱撒衛,38.95,5.91,111,9.67,1.41,111/4
1903,士紙,44.6,0.0,110,55.06,2.25,111/4
1904,正隆,28.0,3.93,111,12.33,1.1,111/4
1905,華紙,16.35,1.83,111,39.88,1.13,111/4
1906,寶隆,16.75,2.99,111,5.92,0.52,111/4
1907,永豐餘,25.9,3.47,111,19.77,0.79,111/4
1909,榮成,17.05,1.47,111,-,0.94,111/4
2002,中鋼,31.1,3.22,111,26.58,1.48,111/4
2006,東和鋼鐵,61.4,5.7,111,11.22,1.56,111/4
2007,燁興,11.3,0.0,110,-,0.88,111/4
2008,高興昌,19.65,2.54,111,35.09,1.4,111/4
2009,第一銅,33.95,1.18,111,61.73,2.7,111/4
2010,春源,15.95,3.76,111,16.79,0.92,111/4
2012,春雨,24.5,6.12,111,12.69,1.59,111/4
2013,中鋼構,59.7,2.85,111,24.88,2.27,111/4
2014,中鴻,26.55,1.32,111,-,2.23,111/4
2015,豐興,72.9,5.49,111,13.81,1.95,111/4
2017,官田鋼,18.45,6.5,110,16.93,1.39,111/3
2020,美亞,23.4,4.27,111,19.50,1.63,111/4
2022,聚亨,8.25,0.0,110,-,1.15,111/3
2023,燁輝,15.6,6.41,110,38.05,0.98,111/4
2024,志聯,19.5,1.79,111,40.63,1.6,111/4
2025,千興,5.57,0.0,110,2.03,1.15,111/3
2027,大成鋼,45.15,9.75,111,6.71,1.28,111/4
2028,威致,27.75,4.68,111,12.01,2.07,111/4
2029,盛餘,25.65,4.02,111,16.34,0.85,111/4
2030,彰源,23.45,6.4,111,8.88,1.26,111/4
2031,新光鋼,48.0,2.08,111,39.02,1.65,111/4
2032,新鋼,19.75,1.01,111,68.10,1.51,111/4
2033,佳大,15.7,1.27,110,-,1.23,111/4
2034,允強,29.2,5.14,111,25.17,1.25,111/4
2038,海光,21.9,6.85,110,12.37,1.1,111/3
2049,上銀,250.0,2.2,111,19.75,2.55,111/4
2059,川湖,379.5,5.27,111,8.92,2.31,111/4
2062,橋椿,22.85,4.38,111,6.21,0.63,111/4
2069,運錩,20.1,4.98,111,17.33,0.8,111/4
2101,南港,38.95,0.0,110,-,3.0,111/3
2102,泰豐,21.65,0.0,110,-,2.03,111/3
2103,台橡,27.75,3.89,111,12.85,1.24,111/4
2104,國際中橡,20.35,0.98,110,29.07,0.59,111/4
2105,正新,37.65,3.72,111,24.61,1.46,111/4
2106,建大,31.85,3.14,111,86.08,1.49,111/4
2107,厚生,22.2,5.41,111,10.52,0.63,111/4
2108,南帝,42.2,4.74,111,17.44,1.44,111/4
2109,華豐,14.65,6.14,111,13.95,1.27,111/4
2114,鑫永銓,99.4,7.04,110,19.76,2.58,111/4
2115,六暉-KY,31.95,4.07,111,14.01,1.05,111/4
2201,裕隆,78.8,1.27,111,-,1.62,111/4
2204,中華,64.6,6.19,111,-,1.01,111/3
2206,三陽工業,38.85,4.63,111,9.89,1.73,111/4
2207,和泰車,626.0,0.35,111,-,8.19,111/4
2208,台船,22.75,0.0,110,-,2.16,111/4
2211,長榮鋼,55.7,8.98,111,8.95,1.08,111/4
2227,裕日車,195.0,4.65,110,24.25,3.04,111/4
2228,劍麟,84.5,4.73,111,14.15,1.54,111/4
2231,為升,177.5,1.58,111,37.77,5.81,111/4
2233,宇隆,108.0,5.0,110,10.47,1.9,111/4
2236,百達-KY,39.1,11.51,110,30.79,1.61,111/3
2239,英利-KY,73.6,3.4,110,43.29,0.8,111/3
2241,艾姆勒,36.4,0.0,110,-,2.31,111/4
2243,宏旭-KY,22.7,0.0,110,-,1.86,111/3
2247,汎德永業,239.5,5.01,110,13.72,1.64,111/3
2250,IKKA-KY,72.3,4.45,110,21.45,1.33,111/3
2301,光寶科,72.3,6.22,111,11.76,2.04,111/4
2302,麗正,22.3,2.69,110,21.86,2.03,111/3
2303,聯電,53.1,6.78,111,7.62,1.98,111/4
2305,全友,25.95,0.0,110,432.50,2.41,111/4
2308,台達電,300.5,3.27,111,23.89,4.18,111/4
2312,金寶,13.1,2.29,111,18.99,1.08,111/4
2313,華通,45.65,5.91,111,6.80,1.41,111/4
2314,台揚,43.7,0.0,110,-,5.01,111/4
2316,楠梓電,29.15,3.43,110,8.65,0.66,111/3
2317,鴻海,105.5,5.02,111,10.33,1.01,111/4
2321,東訊,18.65,0.0,110,155.42,8.48,111/3
2323,中環,7.9,1.27,110,-,0.52,111/4
2324,仁寶,24.7,4.86,111,14.79,0.93,111/4
2327,國巨*,527.0,1.9,111,9.68,1.81,111/4
2328,廣宇,39.05,2.56,110,15.31,1.57,111/4
2329,華泰,20.2,4.95,110,10.25,1.52,111/4
2330,台積電,539.0,2.04,111,13.75,4.74,111/4
2331,精英,23.25,3.44,111,14.81,1.12,111/4
2332,友訊,18.15,1.21,111,100.83,1.22,111/4
2337,旺宏,34.7,5.19,111,7.17,1.22,111/4
2338,光罩,96.0,2.6,111,27.99,4.33,111/4
2340,台亞,38.95,7.7,110,47.50,2.0,111/4
2342,茂矽,43.4,4.61,111,11.64,2.48,111/3
2344,華邦電,25.55,3.91,111,7.86,1.08,111/4
2345,智邦,315.5,2.38,111,21.57,8.62,111/4
2347,聯強,61.8,5.66,111,6.55,1.42,111/4
2348,海悅,67.4,11.87,110,8.59,1.76,111/3
2349,錸德,8.78,0.0,110,-,1.04,111/4
2351,順德,133.5,2.4,111,25.87,3.67,111/4
2352,佳世達,30.9,6.47,111,7.36,1.49,111/4
2353,宏碁,28.0,5.36,111,16.77,1.27,111/4
2354,鴻準,54.7,2.93,111,18.11,0.75,111/4
2355,敬鵬,31.35,2.71,111,25.08,0.79,111/4
2356,英業達,30.75,4.88,111,17.98,1.85,111/4
2357,華碩,270.0,5.56,111,13.65,0.94,111/4
2358,廷鑫,14.85,1.82,110,20.92,1.02,111/3
2359,所羅門,32.5,4.62,111,12.17,1.13,111/4
2360,致茂,181.5,4.41,111,15.06,3.6,111/4
2362,藍天,30.3,4.95,111,21.49,0.42,111/4
2363,矽統,18.9,5.29,111,29.08,0.92,111/4
2364,倫飛,105.0,2.38,111,33.76,7.86,111/3
2365,昆盈,10.6,1.89,111,30.29,0.81,111/3
2367,燿華,18.85,0.0,110,30.40,1.18,111/4
2368,金像電,94.0,3.72,111,10.01,3.19,111/4
2369,菱生,15.2,1.97,111,27.64,1.0,111/4
2371,大同,32.85,0.0,110,8.13,1.49,111/4
2373,震旦行,79.7,5.9,111,13.39,2.45,111/3
2374,佳能,20.45,4.89,110,43.51,0.94,111/4
2375,凱美,78.1,1.92,111,10.80,0.93,111/3
2376,技嘉,129.0,9.3,110,12.54,2.28,111/4
2377,微星,144.0,4.58,111,12.21,2.51,111/4
2379,瑞昱,396.0,6.82,110,12.54,4.34,111/4
2380,虹光,10.5,0.0,110,-,1.97,111/3
2382,廣達,87.5,6.86,111,11.65,1.99,111/4
2383,台光電,177.0,4.8,111,11.61,2.67,111/4
2385,群光,92.7,8.09,111,9.05,1.86,111/4
2387,精元,44.1,7.94,111,5.90,0.95,111/4
2388,威盛,89.6,1.12,110,-,3.43,111/4
2390,云辰,12.65,7.91,110,-,0.88,111/3
2392,正崴,42.85,5.13,111,13.65,0.85,111/4
2393,億光,40.55,6.17,111,14.59,0.98,111/4
2395,研華,380.0,2.89,111,27.48,6.75,111/4
2397,友通,71.8,5.57,111,15.57,2.53,111/4
2399,映泰,17.2,6.98,110,21.50,1.34,111/3
2401,凌陽,25.05,2.4,111,67.70,1.59,111/4
2402,毅嘉,28.0,3.57,111,23.33,1.37,111/4
2404,漢唐,214.5,6.12,110,10.06,3.86,111/4
2405,輔信,12.4,0.0,110,77.50,1.16,111/4
2406,國碩,20.4,0.0,110,-,1.6,111/3
2408,南亞科,63.3,3.36,111,13.41,1.08,111/4
2409,友達,18.5,4.32,111,-,0.77,111/4
2412,中華電,119.5,3.93,111,25.43,2.43,111/4
2413,環科,35.15,1.42,111,16.98,2.19,111/4
2414,精技,34.0,8.24,110,11.04,1.8,111/4
2415,錩新,25.25,2.57,111,2525.00,1.38,111/4
2417,圓剛,24.0,0.83,111,85.71,1.11,111/3
2419,仲琦,27.7,5.42,111,18.47,1.68,111/4
2420,新巨,43.8,7.99,111,9.89,1.83,111/4
2421,建準,51.4,5.06,111,11.84,2.48,111/4
2423,固緯,31.85,6.28,111,11.46,1.75,111/4
2424,隴華,22.85,0.0,110,-,4.18,111/3
2425,承啟,32.05,1.87,110,8.13,1.53,111/3
2426,鼎元,18.45,5.42,110,-,1.4,111/4
2427,三商電,15.4,2.27,111,14.81,1.17,111/4
2428,興勤,140.0,4.5,110,13.06,2.04,111/4
2429,銘旺科,15.9,0.0,110,-,2.66,111/3
2430,燦坤,44.5,8.99,111,8.76,1.1,111/4
2431,聯昌,10.6,0.94,111,-,0.82,111/3
2433,互盛電,52.0,6.92,111,13.47,1.9,111/3
2434,統懋,30.25,0.0,110,-,2.24,111/4
2436,偉詮電,52.8,2.27,111,63.61,2.96,111/4
2438,翔耀,18.9,0.0,110,-,1.97,111/3
2439,美律,88.8,5.07,111,13.29,1.58,111/4
2440,太空梭,11.55,0.0,110,-,1.15,111/3
2441,超豐,54.3,6.81,111,9.78,1.48,111/4
2442,新美齊,14.95,1.14,111,26.70,0.98,111/4
2443,昶虹,2.92,0.0,110,-,1.38,111/3
2444,兆勁,16.9,0.0,110,16.41,1.8,111/3
2449,京元電子,49.2,7.11,111,8.80,1.67,111/4
2450,神腦,34.7,6.34,111,13.61,1.42,111/4
2451,創見,73.5,7.62,111,12.85,1.61,111/4
2453,凌群,68.6,3.21,111,27.33,3.35,111/4
2454,聯發科,790.0,9.62,111,10.64,2.86,111/4
2455,全新,90.1,2.55,111,30.54,5.4,111/4
2457,飛宏,60.0,0.0,110,315.79,3.62,111/4
2458,義隆,104.5,5.81,111,13.82,3.35,111/4
2459,敦吉,56.9,6.68,111,10.58,1.18,111/3
2460,建通,18.8,1.6,110,-,1.35,111/4
2461,光群雷,22.3,7.76,110,15.59,1.24,111/3
2462,良得電,32.6,1.84,111,46.57,1.79,111/3
2464,盟立,38.0,4.74,111,14.45,1.72,111/4
2465,麗臺,41.1,4.87,110,-,4.75,111/4
2466,冠西電,34.25,0.55,111,45.07,2.82,111/3
2467,志聖,49.45,7.28,111,10.77,2.43,111/4
2468,華經,25.7,1.56,110,30.60,1.53,111/3
2471,資通,50.1,4.47,110,16.53,2.71,111/4
2472,立隆電,67.1,4.77,110,8.92,1.61,111/4
2474,可成,189.5,5.39,110,12.42,0.82,111/4
2476,鉅祥,57.6,3.99,111,12.66,1.89,111/4
2477,美隆電,21.1,7.11,110,26.38,0.8,111/3
2478,大毅,47.5,8.42,110,11.02,1.06,111/4
2480,敦陽科,97.2,6.44,111,14.07,3.31,111/4
2481,強茂,70.0,4.29,111,15.22,1.96,111/4
2482,連宇,61.0,2.46,111,21.48,4.11,111/4
2483,百容,26.5,3.77,111,17.21,1.11,111/4
2484,希華,37.5,5.87,111,7.78,1.46,111/4
2485,兆赫,19.55,0.0,110,-,1.0,111/4
2486,一詮,28.9,1.38,111,61.49,1.57,111/4
2488,漢平,31.25,8.0,111,8.10,1.07,111/4
2489,瑞軒,10.3,12.14,110,-,0.61,111/4
2491,吉祥全,11.9,0.84,110,-,1.28,111/3
2492,華新科,98.0,4.6,110,28.82,1.07,111/4
2493,揚博,53.6,5.13,110,11.10,2.38,111/3
2495,普安,22.0,2.73,111,28.21,1.45,111/4
2496,卓越,51.8,6.37,111,12.45,1.21,111/4
2497,怡利電,77.6,0.9,111,27.52,4.65,111/4
2498,宏達電,63.0,0.0,110,-,2.04,111/4
2501,國建,17.2,3.49,110,16.54,0.81,111/4
2504,國產,27.8,7.19,111,7.92,1.41,111/4
2505,國揚,18.5,5.41,110,14.45,0.74,111/4
2506,太設,9.24,3.25,111,5.81,0.46,111/4
2509,全坤建,15.05,0.0,110,-,0.8,111/4
2511,太子,11.7,4.27,111,12.86,0.74,111/4
2514,龍邦,17.3,0.0,110,19.44,0.59,111/3
2515,中工,9.14,5.8,111,16.93,0.62,111/4
2516,新建,4.93,0.0,110,-,0.82,111/4
2520,冠德,29.6,5.91,111,6.87,0.87,111/4
2524,京城,32.1,0.0,110,11.46,0.71,111/3
2527,宏璟,22.05,4.54,111,10.02,0.66,111/3
2528,皇普,19.75,2.53,111,31.35,1.45,111/4
2530,華建,17.85,2.3,111,33.06,1.46,111/4
2534,宏盛,24.05,4.99,110,9.82,0.82,111/3
2535,達欣工,33.7,7.42,111,9.21,1.19,111/4
2536,宏普,23.9,0.0,110,-,0.68,111/4
2537,聯上發,6.82,13.2,110,26.23,0.5,111/4
2538,基泰,12.55,3.98,110,18.19,0.93,111/3
2539,櫻花建,36.2,4.97,111,17.66,2.67,111/4
2540,愛山林,75.5,12.58,110,45.21,3.27,111/4
2542,興富發,40.65,12.32,110,18.07,1.52,111/4
2543,皇昌,9.35,3.21,111,9.17,0.85,111/4
2545,皇翔,44.6,10.31,111,7.72,1.2,111/4
2546,根基,67.5,6.67,111,7.52,1.88,111/4
2547,日勝生,9.18,2.18,110,114.75,0.74,111/4
2548,華固,92.8,8.08,110,8.68,1.33,111/4
2597,潤弘,122.5,8.16,111,11.00,3.47,111/4
2601,益航,9.09,0.0,110,69.92,0.69,111/3
2603,長榮,160.5,43.61,111,1.02,0.62,111/4
2605,新興,24.0,2.08,111,70.59,0.89,111/4
2606,裕民,54.1,5.55,111,10.38,1.4,111/4
2607,榮運,27.65,4.52,111,8.38,1.0,111/4
2608,嘉里大榮,38.2,4.32,111,14.36,1.55,111/4
2609,陽明,64.2,31.15,111,1.24,0.65,111/4
2610,華航,19.3,2.38,111,40.21,1.66,111/4
2611,志信,13.65,14.65,110,-,1.05,111/3
2612,中航,39.15,5.57,111,10.09,0.66,111/4
2613,中櫃,22.25,4.72,111,21.19,0.95,111/4
2614,東森,19.2,5.21,110,-,2.59,111/4
2615,萬海,70.5,7.09,111,2.13,0.88,111/4
2616,山隆,32.85,4.87,111,15.42,0.93,111/4
2617,台航,30.85,6.48,110,6.39,0.82,111/4
2618,長榮航,26.4,3.03,111,20.00,1.61,111/4
2630,亞航,19.2,1.88,111,240.00,1.62,111/4
2633,台灣高鐵,30.05,2.23,111,44.85,2.51,111/4
2634,漢翔,42.45,0.82,110,25.57,2.58,111/3
2636,台驊控股,76.3,13.34,111,4.10,1.2,111/4
2637,慧洋-KY,63.7,8.63,110,4.50,1.01,111/4
2642,宅配通,47.5,3.16,111,25.68,2.06,111/4
2645,長榮航太,90.6,4.42,111,20.22,2.93,111/4
2701,萬企,12.55,1.99,111,26.70,0.71,111/4
2702,華園,23.7,2.95,111,1.69,1.2,111/3
2704,國賓,35.1,1.42,111,11.82,0.96,111/4
2705,六福,17.45,0.0,110,-,0.68,111/4
2706,第一店,14.55,2.41,111,24.25,0.76,111/4
2707,晶華,279.0,3.23,111,39.35,8.19,111/4
2712,遠雄來,34.4,0.26,111,149.57,2.97,111/4
2722,夏都,52.5,2.29,111,38.04,3.04,111/4
2723,美食-KY,157.0,1.59,111,53.04,2.58,111/3
2727,王品,311.5,0.0,110,89.77,7.81,111/3
2731,雄獅,127.0,0.0,110,-,8.16,111/4
2739,寒舍,60.0,0.0,110,-,8.47,111/4
2748,雲品,87.4,1.49,111,40.84,4.03,111/4
2753,八方雲集,218.0,2.98,110,22.47,4.62,111/3
2801,彰銀,17.2,3.49,110,16.54,1.08,111/4
2809,京城銀,34.2,6.14,110,17.19,0.9,111/4
2812,台中銀,13.8,5.22,111,12.90,1.0,111/4
2816,旺旺保,15.2,6.58,110,-,0.71,111/4
2820,華票,14.95,6.02,110,19.42,0.91,111/4
2832,台產,20.75,3.61,110,11.16,0.76,111/4
